"rules","support","confidence","coverage","lift","count"
"{1_resp=ahora,difusion=muy_baja,n_char=corto} => {retweet_es_finde=Laborable}",0.0209893963603162,0.483046800382044,0.0434520968645598,1.23805389481245,2023
"{1_resp=ahora,n_char=corto,retweet_es_finde=Laborable} => {difusion=muy_baja}",0.0209893963603162,0.616956389143031,0.0340208752671661,2.06685751471615,2023
"{difusion=muy_baja,n_char=corto,retweet_es_finde=Laborable} => {1_resp=ahora}",0.0209893963603162,0.363652705374798,0.0577182461455459,1.81830125801171,2023
"{1_resp=ahora,difusion=muy_baja,n_char=corto} => {polaridad=Neutro}",0.0272768774252454,0.62774594078319,0.0434520968645598,1.25019959220096,2629
"{1_resp=ahora,n_char=corto,polaridad=Neutro} => {difusion=muy_baja}",0.0272768774252454,0.625208085612366,0.0436284783465792,2.09450141492843,2629
"{difusion=muy_baja,n_char=corto,polaridad=Neutro} => {1_resp=ahora}",0.0272768774252454,0.358809881261089,0.0760204187503891,1.79408663497127,2629
"{1_resp=ahora,n_char=corto,retweet_es_finde=Finde} => {difusion=muy_baja}",0.0224627005042435,0.612100650268589,0.0366977236413438,2.05059036754213,2165
"{difusion=muy_baja,n_char=corto,retweet_es_finde=Finde} => {1_resp=ahora}",0.0224627005042435,0.350891410048622,0.0640161025917702,1.75449345732031,2165
"{1_resp=ahora,difusion=muy_baja,n_char=corto} => {retweet_verified=Sin verificar}",0.0366562221161628,0.84360076408787,0.0434520968645598,1.08751325947057,3533
"{1_resp=ahora,n_char=corto,retweet_verified=Sin verificar} => {difusion=muy_baja}",0.0366562221161628,0.693016869360534,0.0528936938432487,2.32166673280177,3533
"{difusion=muy_baja,n_char=corto,retweet_verified=Sin verificar} => {1_resp=ahora}",0.0366562221161628,0.336540293389217,0.108920752837667,1.68273638500931,3533
"{1_resp=ahora,n_char=corto,retweet_source=Twitter for Android} => {retweet_verified=Sin verificar}",0.020781888734411,0.972330097087379,0.021373285468241,1.25346244121548,2003
"{1_resp=ahora,n_char=corto,retweet_verified=Sin verificar} => {retweet_source=Twitter for Android}",0.020781888734411,0.392899176147509,0.0528936938432487,1.18925973228595,2003
"{1_resp=ahora,n_char=corto,retweet_verified=Sin verificar} => {fecha_inicio_T_momento=Tarde}",0.0213940362308315,0.404472342094939,0.0528936938432487,1.04477938723218,2062
"{fecha_inicio_T_momento=Tarde,n_char=corto,retweet_verified=Sin verificar} => {1_resp=ahora}",0.0213940362308315,0.240522570862009,0.0889481438442863,1.20263780996172,2062
"{1_resp=ahora,n_char=corto,retweet_es_finde=Laborable} => {polaridad=Neutro}",0.0207196364466394,0.60902714242147,0.0340208752671661,1.21291980660949,1997
"{1_resp=ahora,n_char=corto,polaridad=Neutro} => {retweet_es_finde=Laborable}",0.0207196364466394,0.474910820451843,0.0436284783465792,1.21720129495518,1997
"{n_char=corto,polaridad=Neutro,retweet_es_finde=Laborable} => {1_resp=ahora}",0.0207196364466394,0.24890938551664,0.0832416841318918,1.24457275341693,1997
"{1_resp=ahora,n_char=corto,retweet_verified=Sin verificar} => {retweet_es_finde=Laborable}",0.0261044593388807,0.493526873283641,0.0528936938432487,1.26491442895423,2516
"{n_char=corto,retweet_es_finde=Laborable,retweet_verified=Sin verificar} => {1_resp=ahora}",0.0261044593388807,0.23785214596332,0.109750783341288,1.18928540839576,2516
"{1_resp=ahora,n_char=corto,retweet_es_finde=Finde} => {polaridad=Neutro}",0.0229088418999398,0.624257845631891,0.0366977236413438,1.24325280871356,2208
