"rules","support","confidence","coverage","lift","count","imbalance","kulczynski"
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.0238945031229898,0.394484412470024,0.0605714760017431,1.51515089832971,2303,0.672604701526424,0.243129669373611
"{fecha_inicio_T_momento=Noche,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0277852711087132,0.296665558878919,0.0936585669523355,1.13944448457272,2678,0.510988137264256,0.201692148212871
"{polaridad=Neutro,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.0240501338424187,0.345763723150358,0.0695565562034405,1.32802260160508,2318,0.623812754409769,0.21906820093917
"{polaridad=Neutro,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0278267726338943,0.278997191303443,0.0997385403913594,1.07158313908538,2682,0.483403590944575,0.192937664751905
"{retweet_es_finde=Finde,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0352555456413023,0.318492829693505,0.110694943039157,1.22327950552002,3398,0.44569751274525,0.226951842439005
"{1_resp=desde el pasado,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0176588989645369,0.64033107599699,0.027577763482808,2.45940821577835,1702,0.86126679462572,0.3540780270397
"{1_resp=desde el pasado,n_char=largo,retweet_verified=Verificados} => {difusion=alta}",0.0133012388205267,0.615458473355737,0.021611919238032,2.36387656726599,1282,0.888627148098088,0.333273191408083
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_verified=Verificados} => {difusion=alta}",0.0104998858708058,0.561598224195339,0.0186964370940632,2.15700805150216,1012,0.899860917941586,0.300963294770818
"{1_resp=desde el pasado,polaridad=Neutro,retweet_verified=Verificados} => {difusion=alta}",0.0108111473096636,0.553666312433581,0.0195264675976842,2.12654285984592,1042,0.895041258579471,0.297595091340725
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0197651013674753,0.583639705882353,0.0338652445477371,2.24166582180413,1905,0.825237213170529,0.329777133566027
"{retweet_source=Twitter Web App,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0116411778132846,0.395070422535211,0.0294660828785458,1.51740166831867,1122,0.830001491869312,0.219891152926966
"{n_char=largo,retweet_source=Twitter Web App,retweet_verified=Verificados} => {difusion=alta}",0.010115996762881,0.426882661996497,0.0236973708783798,1.63958734074067,975,0.863916979131159,0.232868285648763
"{retweet_es_finde=Finde,retweet_source=Twitter Web App,retweet_verified=Verificados} => {difusion=alta}",0.011931688489552,0.375816993464052,0.0317486667635036,1.44345235769715,1150,0.815953192119686,0.210822340678786
"{polaridad=Negativo,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0165487331659438,0.412891535076366,0.0400800979435994,1.58584968254285,1595,0.7759301220671,0.238226272838254
"{n_char=largo,polaridad=Negativo,retweet_verified=Verificados} => {difusion=alta}",0.0116723039571704,0.500667556742323,0.0233134817704551,1.92298320132058,1125,0.871490692706744,0.272749495275601
"{polaridad=Negativo,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0154178166047602,0.439905269390172,0.0350480380153971,1.68960507190418,1486,0.804713555176758,0.249561306090639
"{n_char=medio,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0193397107343695,0.353297952994693,0.0547405117138055,1.35696036126303,1864,0.695222058513997,0.213789328772791
"{fecha_inicio_T_momento=Noche,n_char=medio,retweet_verified=Verificados} => {difusion=alta}",0.0114440455686746,0.356496444731739,0.0321014297275425,1.36924525130049,1103,0.812257707218017,0.200225587473066
"{n_char=medio,polaridad=Neutro,retweet_verified=Verificados} => {difusion=alta}",0.0110497810794547,0.319148936170213,0.0346226473822913,1.22579950450137,1065,0.795037637944895,0.180794680087976
"{n_char=medio,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0159365856695234,0.363808621506395,0.0438048598285987,1.39733014099105,1536,0.751331893448524,0.212509236233392
"{polaridad=Positivo,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0176796497271275,0.420325604341391,0.0420617957709946,1.61440274159687,1704,0.766652091531847,0.244115141375286
"{n_char=largo,polaridad=Positivo,retweet_verified=Verificados} => {difusion=alta}",0.0122325745471146,0.460367044123389,0.0265713514971675,1.76819544300233,1179,0.851072669587551,0.253675193377547
"{fecha_inicio_T_momento=Noche,polaridad=Positivo,retweet_verified=Verificados} => {difusion=alta}",0.0108941503600257,0.420841683366733,0.0258865763316802,1.61638491775933,1050,0.851539244131279,0.231342177460843
"{polaridad=Positivo,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0151584320723787,0.422865412445731,0.0358469423751323,1.62415773421314,1461,0.798840815121087,0.240543250576097
"{n_char=corto,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0145981614824345,0.306469178828142,0.0476333755265506,1.17709860499777,1407,0.725051276610793,0.18126917935589
"{fecha_inicio_T_momento=Tarde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0232823556265693,0.376573250545394,0.0618268971384698,1.44635701897131,2244,0.66420215904752,0.232998508591418
"{retweet_es_finde=Laborable,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0213317839430599,0.339834710743802,0.0627710568363387,1.30525022279864,2056,0.65470297029703,0.210883323332369
"{n_char=largo,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0281069079288664,0.473601398601399,0.0593471810089021,1.81902646050849,2709,0.68934353317915,0.290777745606589
"{fecha_inicio_T_momento=Noche,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0293312029217074,0.399237395848044,0.0734680749517545,1.53340633962805,2827,0.613772659124983,0.255946903869666
"{polaridad=Neutro,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0278060218713038,0.349458860346851,0.0795687991533689,1.34221502661792,2680,0.57923079480105,0.228128649110223
"{retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0407026208213152,0.411431567907708,0.0989292606503289,1.58024218450947,3923,0.506708786556374,0.283881879434846
"{n_char=corto,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0113506671370173,0.318671715700553,0.0356186839866365,1.2239665777736,1094,0.789596471403055,0.181133897222238
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_verified=Verificados} => {difusion=alta}",0.0156875765184371,0.415841584158416,0.0377248863895748,1.59718034447902,1512,0.78837533984863,0.238047515598774
"{fecha_inicio_T_momento=Tarde,polaridad=Neutro,retweet_verified=Verificados} => {difusion=alta}",0.0140793924176714,0.31839511966213,0.0442198750804092,1.22290421707482,1357,0.744026572377585,0.186235895688242
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0221929405905667,0.360890838535515,0.0614948849370214,1.38612340797522,2139,0.663631327470397,0.223065169008732
"{n_char=largo,retweet_es_finde=Laborable,retweet_verified=Verificados} => {difusion=alta}",0.012367454503953,0.413028413028413,0.0299433504181279,1.58637540864368,1192,0.829027922950575,0.230264903892066
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Laborable,retweet_verified=Verificados} => {difusion=alta}",0.0139237616982424,0.341128622267412,0.0408167500155631,1.31021992792611,1342,0.764285198295167,0.197303770765491
"{polaridad=Neutro,retweet_es_finde=Laborable,retweet_verified=Verificados} => {difusion=alta}",0.0124297067917246,0.296461271962386,0.0419269158141562,1.1386598515294,1198,0.753588431112861,0.172100883849209
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_verified=Verificados} => {difusion=alta}",0.0173995144321554,0.461094308496013,0.0377352617708701,1.77098874796616,1677,0.793117468766171,0.263961516246891
"{n_char=largo,polaridad=Neutro,retweet_verified=Verificados} => {difusion=alta}",0.0159780871947044,0.388007054673721,0.0411798883608973,1.49027241346787,1540,0.76753987574029,0.224688153143826
"{n_char=largo,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0275155111950364,0.450178237990154,0.061121371210392,1.72906188467232,2652,0.677760914834292,0.277930435644476
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_verified=Verificados} => {difusion=alta}",0.0166628623601917,0.347619047619048,0.0479342615841132,1.33514860315689,1606,0.728404724633556,0.205809205008217
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0233861094395219,0.417407407407407,0.0560270589944181,1.60319441861563,2254,0.697379603399433,0.253614837839354
"{polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0242265153244382,0.347832563682407,0.0696499346350978,1.33596868386219,2335,0.62367671009772,0.220441347593973
"{1_resp=desde el pasado,n_char=largo,retweet_source=Twitter Web App} => {difusion=alta}",0.012761718993173,0.393348257115446,0.0324438173102862,1.51078710916159,1230,0.813863880552777,0.22118197903991
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_source=Twitter Web App} => {difusion=alta}",0.0167769915544396,0.379666588401033,0.0441887489365234,1.45823802993817,1617,0.751189789443323,0.222052151297831
"{1_resp=desde el pasado,retweet_source=Twitter Web App,retweet_verified=Sin verificar} => {difusion=alta}",0.0153140627918076,0.340170546208804,0.0450187794401444,1.30654011256463,1476,0.742390099080731,0.199494693683026
"{1_resp=desde el pasado,n_char=largo,polaridad=Negativo} => {difusion=alta}",0.0128343466622398,0.45494667157043,0.028210661741819,1.74737666770149,1237,0.841925045153522,0.252120661839252
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,polaridad=Negativo} => {difusion=alta}",0.0107177688780063,0.422494887525562,0.0253678072669171,1.62273460785402,1033,0.854485776805252,0.23183005315148
"{1_resp=desde el pasado,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0181984187918906,0.437515589922674,0.0415949036127078,1.68042669912836,1754,0.770960547003547,0.253706388250569
"{1_resp=desde el pasado,polaridad=Negativo,retweet_verified=Sin verificar} => {difusion=alta}",0.0165694839285344,0.383709754925517,0.0431823369508829,1.4737671793748,1597,0.756788025597455,0.223675232926216
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,n_char=medio} => {difusion=alta}",0.0105413873959868,0.435677530017153,0.0241953891805524,1.67336700797454,1016,0.861870503597122,0.238082648008497
"{1_resp=desde el pasado,n_char=medio,polaridad=Neutro} => {difusion=alta}",0.0101367475254716,0.418774110587227,0.0242057645618476,1.60844370473492,977,0.860529300567108,0.228853860107513
"{1_resp=desde el pasado,n_char=medio,retweet_es_finde=Finde} => {difusion=alta}",0.0167562407918491,0.41926272066459,0.0399659687493515,1.61032037710586,1615,0.777212688888076,0.241810367266223
"{1_resp=desde el pasado,n_char=medio,retweet_verified=Sin verificar} => {difusion=alta}",0.0151065551659023,0.374871266735324,0.0402979809507999,1.43981997411668,1456,0.770656202310879,0.21644655231243
"{1_resp=desde el pasado,n_char=largo,polaridad=Positivo} => {difusion=alta}",0.0137473802162229,0.427695287282117,0.0321429312527235,1.64270850318104,1325,0.818699519857074,0.240248376884065
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,polaridad=Positivo} => {difusion=alta}",0.0115789255255131,0.430389510219823,0.0269033636986159,1.65305657822615,1116,0.846825486432577,0.237431146279115
"{1_resp=desde el pasado,polaridad=Positivo,retweet_es_finde=Finde} => {difusion=alta}",0.018727563237949,0.417051756007394,0.0449046502458965,1.60182841904458,1805,0.751928160191187,0.244490650459264
"{1_resp=desde el pasado,polaridad=Positivo,retweet_verified=Sin verificar} => {difusion=alta}",0.0170571268494117,0.371022342586324,0.0459733145193086,1.42503687826393,1644,0.741114020300563,0.218268005596182
"{1_resp=desde el pasado,n_char=corto,RT_popular=muy muchos} => {difusion=alta}",0.010510261252101,0.662958115183246,0.0158535826191613,2.5463150178366,1013,0.92022335897536,0.351663165346465
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,RT_popular=muy muchos} => {difusion=alta}",0.0136540017845656,0.680103359173127,0.0200763628063331,2.61216713014363,1316,0.900672811418349,0.366273087094334
"{1_resp=desde el pasado,n_char=largo,RT_popular=muy muchos} => {difusion=alta}",0.0164138532091054,0.692947875602278,0.0236869954970845,2.66150084268346,1582,0.884318666408219,0.377995417039204
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,RT_popular=muy muchos} => {difusion=alta}",0.0176485235832417,0.666014095536413,0.0264987238281007,2.55805254467166,1701,0.868693875977955,0.366899611727719
"{1_resp=desde el pasado,polaridad=Neutro,RT_popular=muy muchos} => {difusion=alta}",0.0190595754393974,0.680118474639023,0.0280239048785043,2.6122251862062,1837,0.862662762924724,0.376661612389249
"{1_resp=desde el pasado,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0285738000871532,0.670399221032132,0.0426220663609388,2.57489510327246,2754,0.793481548699335,0.390073285498134
"{1_resp=desde el pasado,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0184681787055674,0.710578842315369,0.0259903301446328,2.72921853750059,1780,0.874898330686704,0.390756066570931
"{1_resp=desde el pasado,n_char=largo,RT_popular=amigos medios} => {difusion=alta}",0.0111327841298168,0.360672268907563,0.0308667593534062,1.38528391734473,1073,0.819343606460216,0.201715747110193
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,RT_popular=amigos medios} => {difusion=alta}",0.0102301259571289,0.361702127659574,0.0282832894108858,1.38923943843489,986,0.833569352314228,0.200497194378922
"{1_resp=desde el pasado,polaridad=Neutro,RT_popular=amigos medios} => {difusion=alta}",0.0101471229067668,0.323948327260682,0.0313232761303978,1.24423319032594,978,0.813524967753824,0.181460893525934
"{1_resp=desde el pasado,retweet_es_finde=Finde,RT_popular=amigos medios} => {difusion=alta}",0.0162270963457907,0.337505394907208,0.0480795169222469,1.29630369697723,1564,0.726459309757137,0.199915525221198
"{1_resp=desde el pasado,retweet_verified=Sin verificar,RT_popular=amigos medios} => {difusion=alta}",0.0197132244609989,0.337118523775727,0.0584756489801,1.29481778746123,1900,0.674921956295526,0.20641691710425
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,n_char=corto} => {difusion=alta}",0.0138407586478803,0.388242142025611,0.0356498101305223,1.49117534600751,1334,0.796367112810707,0.220701129991047
"{1_resp=desde el pasado,n_char=corto,polaridad=Neutro} => {difusion=alta}",0.0176173974393559,0.410740203193033,0.0428918262746156,1.57758676433215,1698,0.761351253178351,0.23920289031095
"{1_resp=desde el pasado,n_char=corto,retweet_es_finde=Finde} => {difusion=alta}",0.0203668734826005,0.406839378238342,0.050061214749642,1.56260432586945,1963,0.725032193446845,0.242532624482206
"{1_resp=desde el pasado,n_char=corto,retweet_verified=Sin verificar} => {difusion=alta}",0.0221825652092714,0.384601547040835,0.0576767446203648,1.47719240881843,2138,0.685078029107487,0.234900598179698
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,retweet_source=Twitter for Android} => {difusion=alta}",0.0115062978564462,0.413343272456206,0.0278371480151896,1.58758473283948,1109,0.840370481475926,0.228768551825457
"{1_resp=desde el pasado,n_char=largo,retweet_source=Twitter for Android} => {difusion=alta}",0.0151065551659023,0.419475655430712,0.0360129484758565,1.61113822514238,1456,0.797631782802759,0.238748746660123
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_source=Twitter for Android} => {difusion=alta}",0.0158224564752755,0.396309771309771,0.0399244672241705,1.52216180674179,1525,0.774920669657512,0.228540635236459
"{1_resp=desde el pasado,polaridad=Neutro,retweet_source=Twitter for Android} => {difusion=alta}",0.0168911207486875,0.408531994981179,0.0413458944616215,1.56910539333211,1628,0.768970165021311,0.236704030486525
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0244340229503434,0.41301297790249,0.0591604241455874,1.5863161248186,2355,0.681832565662248,0.253430056337871
"{1_resp=desde el pasado,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0285322985619722,0.38979447200567,0.0731983150380777,1.49713759467803,2750,0.613592299057791,0.249691210658131
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,n_char=largo} => {difusion=alta}",0.01876906476313,0.425046992481203,0.0441576227926376,1.63253683068954,1809,0.756617406775353,0.24856796902294
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,polaridad=Neutro} => {difusion=alta}",0.0180324126911664,0.416387158600863,0.0433068415264261,1.5992758077735,1738,0.759898292771522,0.242823371282578
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde} => {difusion=alta}",0.0284804216554958,0.409579230080573,0.06953580544085,1.57312765416537,2745,0.633093525179856,0.259483964287118
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,retweet_verified=Sin verificar} => {difusion=alta}",0.0259903301446328,0.376295628661559,0.0690689132825631,1.44529071816603,2505,0.630410996375573,0.238060143971331
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_es_finde=Laborable} => {difusion=alta}",0.0105828889211679,0.39458413926499,0.0268203606482538,1.51553393283806,1020,0.844330244945422,0.217615652959187
"{1_resp=desde el pasado,polaridad=Neutro,retweet_es_finde=Laborable} => {difusion=alta}",0.0103546305326721,0.414107883817427,0.0250046689215829,1.59052148155301,998,0.85580623255112,0.226939173438163
"{1_resp=desde el pasado,retweet_es_finde=Laborable,retweet_verified=Sin verificar} => {difusion=alta}",0.0160092133385902,0.381270076599951,0.0419891681019277,1.46439676906258,1543,0.762627726646859,0.22137943935202
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,n_char=largo} => {difusion=alta}",0.0208337656408873,0.440061363138286,0.0473428648502833,1.69020460277334,2008,0.742558501211617,0.260040245608356
"{1_resp=desde el pasado,n_char=largo,polaridad=Neutro} => {difusion=alta}",0.0196509721732274,0.411918225315354,0.0477060031956174,1.58211135699149,1894,0.737319231599395,0.243697217383907
"{1_resp=desde el pasado,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0368533543607728,0.42717979555021,0.0862712954701085,1.6407285827178,3552,0.561978765448638,0.284363787948055
"{1_resp=desde el pasado,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0329314602311635,0.380895235809432,0.0864580523334233,1.46295706614269,3174,0.554027699732258,0.253689827197774
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,polaridad=Neutro} => {difusion=alta}",0.0229192172812351,0.417343661439637,0.0549168931958249,1.60294958065175,2209,0.702711335084108,0.252686336179291
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde} => {difusion=alta}",0.0346330227635866,0.430932093983992,0.0803677035131041,1.65514055480852,3338,0.588027930309809,0.281975969682679
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar} => {difusion=alta}",0.0347160258139487,0.392308594207996,0.0884916270672947,1.50679393189428,3346,0.547114971760742,0.262823620448224
"{1_resp=desde el pasado,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0370401112240875,0.412525999537786,0.0897885497292025,1.58444571959237,3570,0.544767711577971,0.277395541412314
"{1_resp=desde el pasado,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0365835944470959,0.384012197778262,0.0952667510531012,1.47492881351177,3526,0.517463414634146,0.262261936938067
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0542009918864518,0.380536130536131,0.142433234421365,1.46157780080232,5224,0.338293946068218,0.294356692031435
"{n_char=largo,polaridad=Negativo,retweet_source=Twitter Web App} => {difusion=alta}",0.0106866427341205,0.310240963855422,0.0344462659002718,1.19158542194601,1030,0.795135845749343,0.175643316071331
"{polaridad=Negativo,retweet_es_finde=Finde,retweet_source=Twitter Web App} => {difusion=alta}",0.0116515531945799,0.291158931812289,0.0400178456558279,1.11829441961951,1123,0.763152220784821,0.167955332647198
"{n_char=largo,polaridad=Positivo,retweet_source=Twitter Web App} => {difusion=alta}",0.0101989998132431,0.279897494305239,0.0364383391089622,1.07504105746902,983,0.781305433877566,0.159535102456676
"{polaridad=Positivo,retweet_es_finde=Finde,retweet_source=Twitter Web App} => {difusion=alta}",0.0112780394679504,0.270129224652087,0.0417505343321367,1.03752271182026,1087,0.751667796368307,0.156723176126155
"{n_char=largo,retweet_source=Twitter Web App,RT_popular=muy muchos} => {difusion=alta}",0.0123052022161814,0.479773462783172,0.0256479425618892,1.84273236191789,1186,0.857543593631539,0.263517878279288
"{fecha_inicio_T_momento=Noche,retweet_source=Twitter Web App,RT_popular=muy muchos} => {difusion=alta}",0.0105725135398726,0.435470085470085,0.0242783922309145,1.67257024698246,1019,0.861404505016089,0.238038700980042
"{polaridad=Neutro,retweet_source=Twitter Web App,RT_popular=muy muchos} => {difusion=alta}",0.0107592704031873,0.389264264264264,0.0276400157705796,1.49510115239971,1037,0.839414692563901,0.215294441847602
"{retweet_es_finde=Finde,retweet_source=Twitter Web App,RT_popular=muy muchos} => {difusion=alta}",0.0149820505903592,0.428995840760547,0.0349235334398539,1.64770371898394,1444,0.804264139769026,0.243269738344727
"{retweet_source=Twitter Web App,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0103027536261958,0.440550133096717,0.0233861094395219,1.69208188922164,993,0.866628723202428,0.240060672669344
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_source=Twitter Web App} => {difusion=alta}",0.0147641675831587,0.279293424926398,0.052862567699363,1.07272092457385,1423,0.695230480428283,0.168000103712103
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_source=Twitter Web App} => {difusion=alta}",0.0148782967774066,0.305756929637527,0.0486605382747816,1.1743629709223,1434,0.719717813051146,0.181451031966289
"{n_char=largo,polaridad=Neutro,retweet_source=Twitter Web App} => {difusion=alta}",0.0142350231371003,0.269125147116516,0.0528936938432487,1.03366621221743,1372,0.69382373351839,0.161899785640828
"{n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter Web App} => {difusion=alta}",0.0250980473532402,0.292857142857143,0.0857006494988691,1.12481697389245,2419,0.544173266526588,0.194627344043539
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_source=Twitter Web App} => {difusion=alta}",0.0166109854537154,0.281915830251805,0.0589217903757963,1.08279315977243,1601,0.66553544494721,0.172857970916131
"{n_char=medio,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0119005623456662,0.293200408997955,0.0405884916270673,1.12613540368378,1147,0.760328798592914,0.169454273200659
"{n_char=largo,polaridad=Negativo,RT_popular=muy muchos} => {difusion=alta}",0.0133116142018219,0.524959083469722,0.0253574318856218,2.01628303112213,1283,0.862692820415159,0.288043421546768
"{fecha_inicio_T_momento=Noche,polaridad=Negativo,RT_popular=muy muchos} => {difusion=alta}",0.0122014484032288,0.445285876561908,0.0274013820007885,1.71027111479995,1176,0.845400805753229,0.246074834351728
"{polaridad=Negativo,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0175655205328796,0.460304513322458,0.0381606524039758,1.76795527229797,1693,0.790871154769378,0.263885419967198
"{polaridad=Negativo,retweet_es_finde=Finde,RT_popular=amigos medios} => {difusion=alta}",0.0111846610362931,0.274300254452926,0.040775248490382,1.05354296344473,1078,0.75731768410506,0.158629365291339
"{n_char=largo,polaridad=Negativo,retweet_source=Twitter for Android} => {difusion=alta}",0.0124712083169056,0.295694956949569,0.0421759249652425,1.13571655936532,1202,0.752190864541975,0.171797426669572
"{polaridad=Negativo,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0140897677989666,0.29541005003263,0.0476956278143222,1.1346222779248,1358,0.723432040376946,0.174763285955185
"{fecha_inicio_T_momento=Tarde,n_char=largo,polaridad=Negativo} => {difusion=alta}",0.0153659396982839,0.322868977545237,0.0475918740013695,1.24008758244062,1481,0.727198581560284,0.190943534759707
"{fecha_inicio_T_momento=Tarde,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0187483140005395,0.288151809918673,0.0650640161025918,1.10674455023438,1807,0.636815752080655,0.180080527578289
"{n_char=largo,polaridad=Negativo,retweet_es_finde=Laborable} => {difusion=alta}",0.0124712083169056,0.291182170542636,0.042829573986844,1.1183836758285,1202,0.74825124910778,0.169541033466105
"{fecha_inicio_T_momento=Noche,n_char=largo,polaridad=Negativo} => {difusion=alta}",0.0171608806623643,0.334208931097191,0.0513477620302546,1.28364251203513,1654,0.709605833245271,0.200060550668545
"{n_char=largo,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0265298499719865,0.348935589519651,0.0760307941316843,1.34020522790639,2557,0.594876946258162,0.225416228648404
"{n_char=largo,polaridad=Negativo,retweet_verified=Sin verificar} => {difusion=alta}",0.0273287543317217,0.28599348534202,0.0955572617293686,1.09845477421832,2634,0.50154720555731,0.195479407849937
"{fecha_inicio_T_momento=Noche,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0206262580149821,0.330342306414091,0.0624390446348903,1.26879143129046,1988,0.65499244609257,0.204782215612401
"{polaridad=Negativo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0316967898570272,0.273451485857501,0.115913759830674,1.05028298039044,3055,0.419198458342116,0.197596867500361
"{n_char=medio,polaridad=Positivo,retweet_es_finde=Finde} => {difusion=alta}",0.0112365379427694,0.287955331028982,0.0390218090514826,1.10598990656074,1083,0.768147774737145,0.165556528987831
"{fecha_inicio_T_momento=Tarde,n_char=medio,RT_popular=muy muchos} => {difusion=alta}",0.0107488950218921,0.374007220216606,0.0287398061878774,1.43650131102722,1036,0.83211570001491,0.20764599474208
"{n_char=medio,retweet_es_finde=Laborable,RT_popular=muy muchos} => {difusion=alta}",0.0104272582017389,0.340562521179261,0.0306177502023199,1.3080456251016,1005,0.818897928994083,0.19030596769093
"{fecha_inicio_T_momento=Noche,n_char=medio,RT_popular=muy muchos} => {difusion=alta}",0.0144529061443008,0.387374860956618,0.0373098711377643,1.48784425953299,1393,0.787559072425541,0.221443069276428
"{n_char=medio,polaridad=Neutro,RT_popular=muy muchos} => {difusion=alta}",0.0138718847917661,0.362232457328637,0.0382955323608143,1.39127634901764,1337,0.779765374526377,0.207756062887639
"{n_char=medio,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0196094706480463,0.406801549720189,0.04820402149779,1.56245903264252,1890,0.734219030520646,0.241059179259553
"{n_char=medio,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.010707393496711,0.444444444444444,0.0240916353675998,1.70703930997228,1032,0.863098847786537,0.242784906529228
"{n_char=medio,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0116411778132846,0.281203007518797,0.0413977713680978,1.08005532281329,1122,0.7547385737787,0.162957445418759
"{fecha_inicio_T_momento=Noche,n_char=medio,retweet_es_finde=Finde} => {difusion=alta}",0.0187068124753585,0.29767211490837,0.0628436845054056,1.14331050367014,1803,0.648664304211531,0.184760979746367
"{fecha_inicio_T_momento=Tarde,polaridad=Positivo,RT_popular=muy muchos} => {difusion=alta}",0.0103857566765579,0.433145824318477,0.0239775061733519,1.66364313538947,1001,0.862861687623087,0.236517918933766
"{n_char=largo,polaridad=Positivo,RT_popular=muy muchos} => {difusion=alta}",0.0137992571226993,0.49812734082397,0.0277022680583511,1.91322664235657,1330,0.848301429976545,0.275564029063456
