"rules","support","confidence","coverage","lift","count","imbalance"
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.026592102259758,0.975266362252664,0.0272665020439501,3.74584054063267,2563,0.892960769505942
"{adherencia=muy_alta,n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0214459131373078,0.979620853080569,0.0218920545330041,3.7625654364235,2067,0.914349365477185
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0219958083459567,0.963198546115402,0.022836214230873,3.69949000843607,2120,0.9093545183714
"{adherencia=muy_alta,polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0226598327488535,0.956217162872154,0.0236973708783798,3.6726756432591,2184,0.905374295467175
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0215704177128509,0.95850622406639,0.0225042020294246,3.68146755750246,2079,0.910300190597205
"{adherencia=muy_alta,n_char=corto,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0234794878711793,0.901593625498008,0.0260422070511091,3.46287546077744,2263,0.891203977743578
"{adherencia=muy_alta,n_char=corto,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0245585275258866,0.914605873261206,0.0268514867921396,3.51285340227391,2367,0.889038119691882
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0202631196696479,0.914325842696629,0.0221618144466809,3.51177785011503,1953,0.908256517782965
"{adherencia=muy_alta,polaridad=Neutro,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0206573841588678,0.902129587675578,0.0228984665186446,3.46493400491542,1991,0.904267088107467
"{adherencia=muy_alta,retweet_es_finde=Finde,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0282521632670001,0.932853717026379,0.0302857380008715,3.58294042219002,2723,0.876828786081455
"{adherencia=muy_alta,fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0206262580149821,0.975466143277723,0.0211450270797452,3.74660786727479,1988,0.91695832007636
"{adherencia=muy_alta,fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0282210371231143,0.949720670391061,0.0297150920296321,3.64772366516423,2720,0.880814644583565
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.022203315971862,0.971402632773491,0.0228569649934635,3.73100057989856,2140,0.909925666812418
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0216015438567367,0.964782205746061,0.0223900728351767,3.70557258923316,2082,0.91124354390147
"{adherencia=muy_alta,n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0324023157851051,0.970478558110628,0.0333879770081551,3.72745135840514,3123,0.868474334034698
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0238011246913324,0.925373134328358,0.025720570230956,3.55420871255423,2294,0.894616084497013
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0262393392957191,0.912996389891697,0.0287398061878774,3.50667163666779,2529,0.881152555752911
"{adherencia=muy_alta,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0346641489074724,0.937956204379562,0.0369571081737254,3.60253825179369,3341,0.850562907367174
"{adherencia=muy_alta,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0358884439003133,0.927843347639485,0.038679421468739,3.56369640281298,3459,0.842408232464614
"{1_resp=desde el pasado,n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0230852233819593,0.378337017514028,0.0610176173974394,1.45313136295677,2225,0.668278260869565
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0246207798136582,0.412982944657153,0.0596169409225789,1.5862007719752,2373,0.679664172550673
"{1_resp=desde el pasado,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0255960656554128,0.386980392156863,0.0661430557572991,1.48632916860057,2467,0.645438245638232
"{adherencia=alta,n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0254300595546886,0.402198884148343,0.0632275736133303,1.54478093775347,2451,0.661168528378049
"{n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0229503434251209,0.278800100831863,0.0823182751966135,1.07082614642451,2212,0.556853582554517
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0256168164180034,0.303764763779528,0.0843310991678944,1.16671138370122,2469,0.551686014372581
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0267269822165965,0.266005782734407,0.100475192463323,1.02168523756705,2576,0.478541705484131
