rules,support,confidence,coverage,lift,count
"{difusion=baja,fecha_inicio_T_momento=Tarde} => {RT_popular=muy muchos}",0.028509773000789,0.237490277417682,0.120046063825372,1.15025440227805,2748
"{difusion=baja,retweet_es_finde=Laborable} => {RT_popular=muy muchos}",0.032670041913931,0.277616150930089,0.117680624144084,1.3445990430556,3149
"{difusion=baja,n_char=largo} => {RT_popular=muy muchos}",0.028893638212226,0.187706409651547,0.15392994978628,0.909132476433008,2785
"{difusion=baja,fecha_inicio_T_momento=Noche} => {RT_popular=muy muchos}",0.041509316512429,0.272789254789664,0.152166244760759,1.32122057638642,4001
"{difusion=baja,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.048844254471511,0.24364746674947,0.200471012989169,1.18007597734023,4708
"{difusion=baja,retweet_verified=Sin verificar} => {RT_popular=muy muchos}",0.022855542183674,0.099873061927645,0.228845914429182,0.483722661830153,2203
"{adherencia=baja,fecha_inicio_T_momento=Tarde} => {RT_popular=muy muchos}",0.02814665726024,0.209708587771508,0.134217952442213,1.01569726938948,2713
"{adherencia=baja,retweet_es_finde=Laborable} => {RT_popular=muy muchos}",0.031435448396066,0.229111531190926,0.137205876250156,1.10967299474554,3030
"{adherencia=baja,n_char=largo} => {RT_popular=muy muchos}",0.025376602896626,0.155975003188369,0.162696601236668,0.755445385021883,2446
"{adherencia=baja,fecha_inicio_T_momento=Noche} => {RT_popular=muy muchos}",0.036373822467527,0.221912779289828,0.163910445283645,1.07480674188171,3506
"{adherencia=baja,difusion=muy_baja} => {RT_popular=muy muchos}",0.034537494293896,0.186040013412317,0.185645516039341,0.901061495039767,3329
"{adherencia=baja,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.044466116114039,0.206733551996913,0.215089015230112,1.00128805637297,4286
"{adherencia=muy_baja,difusion=muy_baja} => {RT_popular=muy muchos}",0.03791965804872,0.109385287603998,0.346661410134042,0.529793935057243,3655
"{adherencia=muy_baja,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.023799643109101,0.115357537966409,0.206311989044279,0.558719781393206,2294
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Laborable} => {RT_popular=muy muchos}",0.023509150516662,0.192785434745619,0.121944640411669,0.933732098098622,2266
"{fecha_inicio_T_momento=Tarde,n_char=largo} => {RT_popular=muy muchos}",0.028841764535004,0.161243547358042,0.178870813794248,0.78096291858434,2780
"{difusion=muy_baja,fecha_inicio_T_momento=Tarde} => {RT_popular=muy muchos}",0.029505747603436,0.138860407206679,0.212484956633606,0.67255298376149,2844
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.053419512802424,0.201408175239585,0.265230111632153,0.975495261293058,5149
"{fecha_inicio_T_momento=Tarde,retweet_verified=Sin verificar} => {RT_popular=muy muchos}",0.023633647341993,0.079176949011157,0.298491513466407,0.383483632042983,2278
"{n_char=largo,retweet_es_finde=Laborable} => {RT_popular=muy muchos}",0.026465950118272,0.170829706020224,0.154925924388928,0.827392276964842,2551
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Laborable} => {RT_popular=muy muchos}",0.042235547993526,0.207757080887982,0.203292941030004,1.00624539031359,4071
"{difusion=muy_baja,retweet_es_finde=Laborable} => {RT_popular=muy muchos}",0.030138606465535,0.132153580201983,0.228057434535419,0.640069307497552,2905
"{retweet_es_finde=Laborable,retweet_verified=Sin verificar} => {RT_popular=muy muchos}",0.023353529484998,0.076222402817283,0.306386687139478,0.369173657743443,2251
"{fecha_inicio_T_momento=Noche,n_char=largo} => {RT_popular=muy muchos}",0.034672365854671,0.187552612380044,0.184867410881023,0.908387578618545,3342
"{difusion=muy_baja,n_char=largo} => {RT_popular=muy muchos}",0.022284931734241,0.106510636187832,0.209227289704113,0.515870921103096,2148
"{n_char=largo,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.047640785159978,0.170788857068472,0.278945511889447,0.82719443018521,4592
"{n_char=largo,retweet_verified=Sin verificar} => {RT_popular=muy muchos}",0.023561024193883,0.068728626335381,0.342812383284226,0.33287849028766,2271
"{difusion=muy_baja,fecha_inicio_T_momento=Noche} => {RT_popular=muy muchos}",0.03186081254928,0.132777033161831,0.23995725608997,0.643088923792905,3071
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.055795327219156,0.220211284907051,0.25337178901938,1.06656576702783,5378
"{fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar} => {RT_popular=muy muchos}",0.032338050379715,0.089871118415362,0.35982694941279,0.435279501624035,3117
"{difusion=muy_baja,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.043937004606383,0.140343319194062,0.313068016765572,0.679735282170605,4235
"{retweet_es_finde=Finde,retweet_verified=Sin verificar} => {RT_popular=muy muchos}",0.040845333443997,0.087034376036255,0.469301157820476,0.421540095341066,3937
"{adherencia=baja,retweet_source=TweetDeck,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.020873967713823,0.831061544816192,0.02511723451052,4.02514246428537,2012
"{retweet_es_finde=Finde,retweet_source=TweetDeck,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.023561024193883,0.791013584117032,0.029785865460431,3.83117518445669,2271
"{adherencia=intermedia,difusion=baja,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.024816367182637,0.646486486486486,0.038386521143711,3.13117629563637,2392
"{adherencia=intermedia,retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.022824417977342,0.621468926553672,0.036726563472631,3.01000687868225,2200
"{adherencia=intermedia,difusion=baja,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.022679171681122,0.266910866910867,0.084969083288376,1.29274934122932,2186
"{1_resp=ahora,difusion=muy_baja,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.023260156866,0.657670871223233,0.035367473129435,3.18534646175895,2242
"{1_resp=ahora,retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.02071834668216,0.661696487740225,0.031310951570735,3.20484403096854,1997
"{1_resp=ahora,adherencia=muy_baja,difusion=muy_baja} => {RT_popular=muy muchos}",0.020531601444163,0.162626345632344,0.126250155621032,0.787660328767922,1979
"{difusion=baja,n_char=medio,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.022326430676018,0.725801011804384,0.03076109059219,3.5153262612834,2152
"{adherencia=baja,n_char=medio,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.022243432792464,0.719704598858677,0.030906336888409,3.48579904903222,2144
"{fecha_inicio_T_momento=Noche,n_char=medio,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.022814043241897,0.710730446024564,0.032099431464498,3.44233386419857,2199
"{n_char=medio,retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.029412374984438,0.671482709616296,0.043802133045607,3.25224237045855,2835
"{n_char=corto,retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.024722994563639,0.69414506262744,0.035616466780097,3.36200463778371,2383
"{adherencia=baja,difusion=baja,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.031227953687181,0.65777972027972,0.047474789392871,3.18587365852579,3010
"{difusion=baja,fecha_inicio_T_momento=Tarde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.020604224592273,0.625314861460957,0.032950159770926,3.02863418252845,1986
"{difusion=baja,retweet_es_finde=Laborable,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.024422127235756,0.699138699138699,0.034931734240777,3.38619069054726,2354
"{difusion=baja,fecha_inicio_T_momento=Noche,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.029080383450222,0.700224831376468,0.041530065983317,3.39145123595372,2803
"{difusion=baja,retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.034236626966012,0.629650829994276,0.054373988463294,3.04963490284349,3300
"{adherencia=baja,fecha_inicio_T_momento=Tarde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.021423828692368,0.616233960011937,0.034765738473669,2.98465197415359,2065
"{adherencia=baja,retweet_es_finde=Laborable,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.024453251442088,0.684378629500581,0.035730588869984,3.31470214262107,2357
"{adherencia=baja,fecha_inicio_T_momento=Noche,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.027503423662697,0.694524495677233,0.039600365190688,3.36384237421924,2651
"{adherencia=baja,difusion=muy_baja,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.025967962816948,0.635924796747967,0.040834958708553,3.080022074717,2503
"{adherencia=baja,retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.033624517574802,0.627007158057651,0.053627007511309,3.03683060905788,3241
"{adherencia=muy_baja,difusion=muy_baja,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.025303979748516,0.549200630488629,0.046074200107897,2.65998444156263,2439
"{difusion=muy_baja,fecha_inicio_T_momento=Tarde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.02098808980371,0.558222958057395,0.037598041249948,2.70368295468751,2023
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.036612441382745,0.595310391363023,0.061501431713491,2.88331129102553,3529
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Laborable,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.028924762418558,0.708693441789527,0.040814209237664,3.43246788941304,2788
"{difusion=muy_baja,retweet_es_finde=Laborable,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.021174835041706,0.618297485610421,0.034247001701457,2.99464640183997,2041
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.023197908453334,0.614792411328018,0.037732912810723,2.97767001372217,2236
"{n_char=largo,retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.032587044030377,0.533186216262095,0.061117566502054,2.58242063278583,3141
"{difusion=muy_baja,fecha_inicio_T_momento=Noche,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.021724696020252,0.627321749550629,0.034630866912894,3.03835429353731,2094
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.036768062414408,0.656296296296296,0.056023571398929,3.17868888032799,3544
"{difusion=muy_baja,retweet_es_finde=Finde,retweet_verified=Verificados} => {RT_popular=muy muchos}",0.03103083371374,0.574088291746641,0.054052371664523,2.78052471056104,2991
"{adherencia=baja,difusion=baja,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.023716645225547,0.230257856567284,0.103000373490476,1.11522507807685,2286
"{difusion=baja,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.022565049591235,0.260011954572624,0.086784661991119,1.25933532371972,2175
"{adherencia=baja,difusion=muy_baja,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.020251483587169,0.183286384976526,0.110490932481222,0.88772464072747,1952
"{adherencia=muy_baja,difusion=muy_baja,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.022803668506453,0.115441176470588,0.197534962858447,0.559124874008696,2198
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.020168485703615,0.159344262295082,0.126571772419803,0.771763969353216,1944
"{difusion=muy_baja,fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.020521226708719,0.143885938750273,0.142621488152052,0.696893516117848,1978
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde} => {RT_popular=muy muchos}",0.020801344565714,0.192584766112765,0.108011370710047,0.932760184718216,2005
